,district,county,population,lat,long
1301,24,183.0,4978.0,35.9013986078125,-78.475554021875
1302,24,183.0,5706.0,35.92751944328358,-78.49084241044775
1303,24,183.0,4573.0,35.92513344186047,-78.51702335348837
1304,24,183.0,8672.0,35.899893407,-78.517043575
1305,24,183.0,4130.0,35.958550646666666,-78.50768295466666
1306,24,183.0,6573.0,35.93456501637931,-78.53917680431034
1307,24,183.0,7537.0,35.96192279803922,-78.46102175784314
1308,24,183.0,8084.0,35.94272815232558,-78.48032334651163
1309,24,183.0,2723.0,35.988976688,-78.49035893
1310,24,183.0,4651.0,35.97565627674419,-78.50043959418605
1311,24,183.0,2783.0,35.88416217,-78.382175466
1312,25,17.0,2096.0,34.704782215340906,-78.43251340795454
1313,25,61.0,2070.0,35.140200178688524,-78.12008737759562
1314,25,61.0,2562.0,34.993545711578946,-78.10310637578948
1315,25,61.0,2695.0,34.8855750484375,-78.077966340625
1316,25,61.0,1787.0,34.77063907173913,-78.09515004891304
1317,25,85.0,3870.0,35.298073302604166,-78.6150655703125
1318,25,85.0,2937.0,35.31488615357143,-78.59111418428571
1319,25,85.0,4680.0,35.32517899122807,-78.61105877017543
1320,25,85.0,4133.0,35.38178602580645,-78.68702147580645
1321,25,85.0,6658.0,35.4111808,-78.64887003376623
1322,25,85.0,6054.0,35.32194158262712,-78.66880222542373
1323,25,101.0,2383.0,35.59125160609756,-78.1958973890244
1324,25,101.0,2223.0,35.5401252490566,-78.15357381132075
1325,25,101.0,4105.0,35.54063693767123,-78.26969123972603
1326,25,101.0,3501.0,35.5399670317757,-78.29097293457944
1327,25,101.0,2188.0,35.58071853846154,-78.29979243461538
1328,25,101.0,5070.0,35.51188038131868,-78.24755937142857
1329,25,101.0,4735.0,35.45346454965035,-78.17756181258741
1330,25,101.0,2269.0,35.484896482,-78.162234954
1331,25,101.0,3461.0,35.486500926666665,-78.30325345407408
1332,25,101.0,3406.0,35.51995791935484,-78.32102525887096
1333,25,101.0,3495.0,35.50152881171171,-78.35366911081081
1334,25,101.0,4839.0,35.554377828,-78.365081694
1335,25,101.0,5298.0,35.55010630422535,-78.4033481028169
1336,25,101.0,1885.0,35.384068073015875,-78.42660255238096
1337,25,101.0,1625.0,35.442174103846156,-78.3970970948718
1338,25,101.0,2751.0,35.444658568548384,-78.42937742983871
1339,25,101.0,2663.0,35.473057125,-78.40616271538461
1340,25,101.0,2133.0,35.34481992833334,-78.303996025
1341,25,101.0,3975.0,35.305732389285716,-78.444495485
1342,25,101.0,3241.0,35.39146162771085,-78.51947321746988
1343,25,101.0,4435.0,35.38111058203593,-78.55114710419161
1344,25,101.0,4004.0,35.53092987857143,-78.54909190357142
1345,25,101.0,4434.0,35.460258094029854,-78.50629897014926
1346,25,101.0,4191.0,35.496588262962966,-78.58402475555556
1347,25,101.0,1983.0,35.44672891304348,-78.57178057391305
1348,25,163.0,1734.0,34.99069848850575,-78.18620983908046
1349,25,163.0,4555.0,35.13299177114094,-78.25555822885906
1350,25,163.0,1154.0,35.246407555714285,-78.35842227714285
1351,25,163.0,5143.0,35.18121033496933,-78.39769747484662
1352,25,163.0,4906.0,35.118410358677686,-78.5649969553719
1353,25,163.0,2227.0,35.188743297826086,-78.59449381956522
1354,25,163.0,4071.0,35.261662696774195,-78.54842802258065
1355,25,163.0,1833.0,34.99726696363636,-78.62028188787879
1356,25,163.0,2801.0,34.958781761870505,-78.51577008273381
1357,25,163.0,1189.0,35.01496661875,-78.503444990625
1358,25,163.0,4198.0,35.02577875798319,-78.43753164453781
1359,25,163.0,4640.0,35.01072411184211,-78.3383343625
1360,25,163.0,1807.0,35.011353209615386,-78.31694891346154
1361,25,163.0,4624.0,35.01441262831858,-78.29575690265487
1362,25,163.0,2073.0,34.98826861756757,-78.32669696621622
1363,25,163.0,4513.0,34.94961332,-78.31822353857143
1364,25,163.0,2976.0,34.81941174244186,-78.40099595988372
1365,25,163.0,2471.0,34.85031716551724,-78.2660786
1366,25,163.0,1226.0,34.7333158433735,-78.20312488433736
1367,25,191.0,5003.0,35.495187446875,-78.035942628125
1368,25,191.0,3766.0,35.2777489125,-78.20356240227272
1369,25,191.0,3717.0,35.39258982941177,-78.08718434117647
1370,25,191.0,3467.0,35.43633667333334,-78.10282977733333
1371,26,11.0,3351.0,36.10540824918919,-81.93558376594595
1372,26,11.0,3030.0,36.11675841803279,-81.99182728934426
1373,26,11.0,4937.0,36.00261394242424,-81.96508559772727
1374,26,21.0,3876.0,35.77434774719101,-82.45789295280899
1375,26,21.0,7296.0,35.60274062887324,-82.4034814387324
1376,26,21.0,1943.0,35.60108453974359,-82.33135249230769
1377,26,21.0,4609.0,35.624594119008265,-82.30264997272727
1378,26,21.0,1696.0,35.64460976595745,-82.31691990425531
1379,26,21.0,4030.0,35.61980605154639,-82.33927584432989
1380,26,21.0,2467.0,35.62712425294118,-82.36234214117647
1381,26,21.0,5925.0,35.52354464173913,-82.37349070347825
1382,26,21.0,1705.0,35.529188978873236,-82.26792723802816
