tract,county,pop,lat,long
950101,017,2096,-78.42349073624692,34.68766840295804
950101,029,5754,-76.2981184021084,36.45208043049907
950101,043,2782,-83.64477401950026,35.01991971182005
950101,045,5060,-81.5919226906576,35.50954684512155
950101,079,3451,-77.69176151308169,35.55649076915663
950101,091,3483,-77.08587042328638,36.39432493278807
950101,137,3062,-76.90050145890005,35.105518030842994
950101,185,2215,-78.03517703366045,36.50446275742605
950102,017,2660,-78.4135093479078,34.56755543664244
950102,029,4601,-76.04804490343977,36.27654821197664
950102,043,2729,-83.73611826989537,35.09283276301373
950102,045,2636,-81.6471110097518,35.42284438027151
950102,079,5807,-77.56482372662931,35.4757060032851
950102,091,3235,-77.02558426361259,36.48076851756331
950102,185,1316,-77.98103745946929,36.46171086138569
950103,137,2491,-76.78132997661969,35.155460876096186
950103,185,2426,-78.00838033697539,36.35086049756238
950104,137,1094,-76.62264772788932,35.23507958589829
950200,005,3762,-81.11870059948876,36.519754739791615
950200,017,2734,-78.67679164198344,34.76157484573812
950200,045,4682,-81.52817842304506,35.4121414718412
950200,079,4160,-77.77610060615132,35.465802182076594
950200,099,1855,-83.104849358358,35.41092986302036
950200,121,3575,-82.13451441742852,36.01684878763561
950201,043,2405,-83.85127431598012,35.01030576319054
950201,091,2182,-76.82353731683614,36.30828190670981
950201,125,2369,-79.57659432836088,35.423710299274
950201,185,3469,-78.18021208868285,36.48743540263481
950201,187,2653,-76.72357925688839,35.875450414737045
950202,043,3173,-83.90758481397661,35.03241894929896
950202,091,1650,-76.96909868417762,36.37621118684818
950202,125,4154,-79.67429776851755,35.45185376506526
950202,137,2134,-76.6426961701742,35.101472164163056
950202,185,2227,-78.27711835053688,36.46553935424543
950202,187,2951,-76.77576091187721,35.77234869433195
950203,137,1632,-76.76337809859072,35.013487504210566
950204,137,1863,-76.7919912244208,35.06795963686847
950300,005,3068,-81.22869570256015,36.49174128604748
950300,091,2633,-77.10484194587218,36.306790091505434
950300,099,5538,-83.22497277341478,35.408386470721034
950300,121,4120,-82.06924983125015,35.943867255768076
950300,185,3726,-78.16032708197358,36.389833235259765
950300,187,1296,-76.61888807534297,35.793968063311695
950301,017,2524,-78.71792059588559,34.66123996225881
950301,045,4841,-81.44234579558162,35.35454176387351
950301,079,4304,-77.62970822573782,35.39795084520106
950302,017,3246,-78.8102439010975,34.723996923694955
950302,045,5940,-81.39800304203185,35.29478572077976
950302,079,2729,-77.7027821894765,35.44727809920532
950303,125,2269,-79.60091358738457,35.23916646592823
950304,125,2853,-79.6328055342908,35.31664970125037
950305,125,3992,-79.54435516088391,35.26075313353099
950306,125,1920,-79.58026647296364,35.18066862878139
950400,045,7224,-81.36610659557596,35.24033595547615
950400,099,4335,-83.19140372717827,35.36126718115341
950400,121,4882,-82.09195043232828,35.88355289567774
950400,185,3263,-78.16585761972583,36.294906840188695
950401,017,3509,-78.63037258426496,34.632078315204566
950401,091,3362,-77.0088482305608,36.271065982201534
950402,017,2010,-78.63546327405932,34.59462191448021
950402,091,3792,-76.93405646620826,36.28269331408704
950402,125,3917,-79.36360217870143,35.372687011096104
950403,125,2345,-79.43207493234898,35.34407995770986
950404,125,2368,-79.49051987658581,35.32111442346747
950500,045,3707,-81.3493371706382,35.22841666666894
950500,099,5713,-83.2852137033246,35.32121104708167
950501,017,2278,-78.76172615915493,34.57575104793187
950502,017,3371,-78.79660882038989,34.51003847041399
950503,125,3098,-79.26799323816316,35.31705297414758
950504,125,3548,-79.20554271450698,35.22863029104996
950505,125,890,-79.1482100859726,35.19440143603937
950506,125,6644,-79.37294358236268,35.253644471053605
950507,125,4252,-79.30027204149606,35.253140564375215
950600,099,11518,-83.18676866549153,35.25949849734906
950601,017,2905,-78.59052451743653,34.51933239688273
950601,045,4019,-81.42075924821332,35.23948556885005
950601,125,3805,-79.50970914808913,35.197707251502166
950602,017,2273,-78.45717557904621,34.44311969722441
950603,045,3081,-81.37899789202415,35.19051283173113
950603,125,4399,-79.46974561967527,35.232863782304634
950604,045,2884,-81.46769841260783,35.189794782153825
950604,125,3477,-79.42886825988165,35.22633197629725
950700,099,2950,-83.03579945943541,35.27626761512337
950701,045,3659,-81.47888258166634,35.29031083330443
950702,045,3804,-81.50306905820442,35.27067761955558
950702,125,2728,-79.45272051680098,35.16847547621926
950703,125,2667,-79.49037098793364,35.17012817662401
950704,125,2528,-79.48379316096324,35.18513421860927
950800,045,4378,-81.51405167049829,35.34258619393074
950800,099,2224,-83.12919626701319,35.18613655483998
950801,125,6049,-79.41864077463362,35.18581718681009
950802,125,4319,-79.37235837401306,35.21463176053379
950900,045,3010,-81.5401013631822,35.30888437352915
950900,099,2835,-83.08400715262722,35.0879703022568
950900,125,2430,-79.39237168715809,35.17744461890058
951000,045,3380,-81.52487258736488,35.29075350351739
951001,125,4246,-79.34864706063573,35.17682281934766
951002,125,1178,-79.37185656130526,35.13518057553826
951100,045,3523,-81.55420255983391,35.29242691434015
951101,125,3696,-79.43105882689115,35.113644231902235
951102,125,6190,-79.40926368944817,35.1416275067357
951200,045,5696,-81.56033025223617,35.267828878828134
951200,125,4802,-79.5082922346724,35.107107975534674
951300,045,2796,-81.58606849754224,35.31893281100415
951400,045,6588,-81.6619661477761,35.32609830520884
951501,045,5773,-81.69814892518876,35.247919745164936
951502,045,1325,-81.69324622319965,35.19608288154956
951503,045,2453,-81.62137516394587,35.23714037039749
951601,045,4344,-81.56690683401847,35.20283081772138
951602,045,4716,-81.50805111545027,35.230832606993474
960100,015,4749,-76.83530687033038,36.138654683033856
960100,139,1415,-76.2181083757814,36.30441653822558
960100,175,4352,-82.69252944086955,35.30791648930936
960100,177,3245,-76.19825249794363,35.8570561479312
960100,181,3925,-78.34150287162306,36.418622742144215
960101,049,3787,-76.97308303641307,35.097869462349074
960101,123,1622,-79.76647137127587,35.41761064603196
960101,155,3859,-78.93061880703776,34.82575517221401
960101,161,1471,-81.74878728010796,35.50890821192911
960101,193,3158,-80.89862107905165,36.29154010566023
960101,199,3977,-82.2052752977795,35.82191199559585
960102,049,4526,-77.0178650245377,35.1959325027993
960102,123,4416,-79.79312368919723,35.35564738202149
960102,155,4594,-78.99463795155559,34.806295331024096
960102,161,2210,-81.86739316643254,35.48884700338887
960102,193,3437,-80.97157661110793,36.25187830066304
960102,199,1969,-82.20863178310726,35.953662003881654
960103,161,2420,-81.85915189084189,35.4163101117566
960200,015,3232,-77.04169584130298,36.14602511029044
960200,139,4261,-76.20885001667912,36.283030211047006
960200,173,2951,-83.43782147182783,35.453303478457194
960200,181,4107,-78.44196824348494,36.471436994376475
960200,193,3455,-81.00099313545114,36.33350392080634
960200,199,4825,-82.29620382760417,35.9678036678377
960201,049,3642,-77.20261457869572,35.28375755254944
960201,123,1995,-79.85759239545807,35.45352620522227
960201,161,4184,-82.02697387916865,35.48124541735786
960201,175,1868,-82.79087345371687,35.24535756333498
960202,049,4589,-77.14575048474478,35.32990548518243
960202,123,4420,-79.91169514471447,35.367116918569174
960202,155,4025,-79.08705116824935,34.82010699489229
960202,161,1303,-82.05907260639468,35.436930413958095
960202,175,2469,-82.7505514414044,35.267086184298506
960203,155,3204,-79.00532545450811,34.906787076389236
960203,161,1330,-82.05909904272569,35.37931120904567
960204,155,2057,-79.06765579727302,34.877910617195596
960300,015,2788,-77.15787030399328,36.08811215052942
960300,139,2661,-76.23136041216947,36.289416437011944
960300,181,5124,-78.46398579142102,36.3412378604967
960300,193,5978,-81.08280947591574,36.230634919062034
960300,199,3118,-82.30815457529718,35.83641146284152
960301,049,3200,-77.2206815848695,35.19470043733493
960301,123,1629,-80.01957412279828,35.34698938888816
960301,155,3283,-79.20420958228613,34.812927716292904
960301,161,1615,-82.17624969819555,35.47189976594718
960301,173,3192,-83.56364767232527,35.35424667397112
960301,175,3892,-82.71363271958923,35.240880065467664
960302,049,3088,-77.36090347138922,35.25092644489994
960302,123,2450,-80.02167169991388,35.45540309471039
960302,155,2416,-79.14176302894954,34.80387960799142
960302,161,1405,-82.19552145763335,35.41824665778801
960302,173,3086,-83.42103895616687,35.368611792641396
960302,175,3539,-82.74648015720963,35.201974784030774
960400,139,4144,-76.2370547253703,36.306110865889174
960400,161,3384,-81.9758454611342,35.308915917223054
960400,181,4226,-78.43705788196678,36.31662406327097
960400,199,4581,-82.40693370693377,35.96186725271427
960401,015,3002,-76.94583869216672,36.02869846370624
960401,049,4910,-77.16274327718507,35.10647945347044
960401,123,1975,-80.01194480225672,35.18913817022412
960401,175,4355,-82.65369343326196,35.23283223365772
960401,193,3213,-81.16871826228493,36.32720864479276
960402,015,4163,-76.85047610439743,35.94298880101167
960402,049,3636,-77.08483072839736,35.09200796710743
960402,123,2616,-79.98890951295067,35.25717323234363
960402,155,3342,-79.14851360678092,34.747782244666794
960402,193,3639,-81.17039504933376,36.235615678976735
960403,049,4074,-77.09292041964825,35.082174506830064
960403,155,3029,-79.29703821640828,34.79425463857805
960403,175,2635,-82.72502558022012,35.125709187896824
960404,049,2944,-77.15323325244998,35.073175184176364
960404,155,3205,-79.24640780380474,34.749108985552546
960404,175,1941,-82.65992797505643,35.17231616636502
960500,181,4650,-78.41270450585063,36.33311035158327
960500,193,3283,-81.14697518725575,36.19644658890704
960501,049,4149,-77.13212784355288,35.143033104184184
960501,123,2443,-79.70021217338419,35.229716078772405
960501,139,3341,-76.27354759685792,36.37092643297619
960501,155,2924,-79.20135221592678,34.70268267911041
960501,161,2600,-81.9874173359151,35.37169863390994
960501,175,2819,-82.81601652419197,35.118364446518896
960502,049,4042,-77.1060750996711,35.15351634760903
960502,123,2185,-79.82257749061985,35.24211354090845
960502,139,5615,-76.27841676560756,36.333050573446336
960502,155,5701,-79.19918568768388,34.68174381468842
960502,161,2799,-81.94634163791753,35.39155795552404
960502,175,2661,-82.8627327307582,35.23336750701629
960503,139,2520,-76.41732799051493,36.42088754239478
960503,155,1783,-79.14996431084865,34.64169518953509
960503,161,1699,-81.94771776667218,35.344649972869675
960600,049,5335,-77.07699655344247,35.11551266557419
960600,139,7412,-76.30214928667668,36.26473377889662
960600,161,4109,-81.92020263514823,35.36554157121467
960600,181,1375,-78.37781401218938,36.346913875499794
960600,193,2575,-81.13757738304047,36.172381533244796
960601,155,3996,-79.10764504972771,34.68733876984209
960601,175,1124,-82.95537178112258,35.08174042312183
960602,155,1272,-79.10778213888088,34.64665511337358
960602,175,1331,-82.93605542312702,35.152280024987164
960700,049,1840,-77.06732005465508,35.105035169838544
960700,161,4558,-81.85887678435998,35.36115425566764
960700,181,3770,-78.3944002121911,36.32271427403747
960700,193,3590,-81.19044581658999,36.17120732071587
960701,139,6131,-76.19238205339136,36.245365318428135
960701,155,4782,-79.0392318150256,34.72425283914506
960702,139,3068,-76.16785092593345,36.179154211464194
960702,155,2617,-79.05245733208098,34.664458187650325
960800,049,2659,-77.0514487256126,35.11723113874848
960800,161,4505,-81.86885065939902,35.32973420158425
960800,181,1898,-78.40297151784213,36.29879674240905
960801,155,3220,-79.05280123879086,34.6109816637805
960801,193,3972,-81.23956274623495,36.20340668283208
960802,155,1178,-79.01328576821341,34.59615082726491
960802,193,4339,-81.25230773250945,36.15517147648355
960900,049,1669,-77.04316856714385,35.10713261660789
960900,155,1874,-79.01578460098098,34.634153816593845
960900,161,5056,-81.86360341288767,35.29768582825218
960901,181,2860,-78.34933262714294,36.27335128125736
960901,193,2377,-81.34611366486666,36.26022678127153
960902,181,1661,-78.31724192942146,36.33521413423995
960902,193,2260,-81.40826832770905,36.13365877320116
960903,181,3464,-78.33276290662351,36.30779424334158
961000,155,1803,-79.00620203405168,34.623802572993576
961000,181,5518,-78.4378881770335,36.23083848050348
961001,161,3890,-81.79414826580371,35.34913365018226
961001,193,4749,-81.27561338949131,36.06851932974557
961002,049,3902,-77.00459742703632,35.04712133710436
961002,161,3088,-81.73702273008212,35.35949003693009
961002,193,4969,-81.15129737182308,36.08307967353064
961003,049,6694,-77.0238031372363,35.03734129756351
961004,049,5522,-77.06688651005541,34.99994868601583
961100,155,1930,-78.97626344898585,34.59814721130864
961100,193,4157,-81.11430668038315,36.15652878555843
961101,049,5777,-76.95176695261166,34.96832102677811
961102,049,3755,-77.01801138539749,34.88893197760476
961102,161,3132,-81.81718061713954,35.22016077863313
961103,161,2332,-81.78286979005097,35.253296591961515
961104,161,3008,-81.78385074321662,35.28791775062588
961200,155,2767,-78.99066996950278,34.62324818357048
961200,161,4346,-81.9104100127441,35.2354182544848
961201,049,2254,-76.92093682298533,34.90834929582415
961201,193,3567,-81.00663969881329,36.0978266797576
961202,049,2428,-76.88694920279212,34.920320098879685
961202,193,3251,-80.95887808839929,36.17623913472015
961301,049,3316,-76.92000346268112,34.87148181146458
961301,155,4322,-78.96667962050246,34.67564045645526
961302,049,5109,-76.84378130604819,34.86101687128989
961302,155,5025,-78.9778440842822,34.63168063383482
961303,049,3873,-76.75385365881785,34.899748282198125
961400,155,3789,-78.89665174567396,34.71193723134577
961500,155,5044,-78.90039241774853,34.57559911189146
961601,155,3402,-78.98284136844805,34.528760875890676
961602,155,3098,-79.04017362853655,34.445515354208155
961700,155,4322,-79.12423310392086,34.47991651525986
961801,155,4444,-79.24567117606946,34.62593991462512
961802,155,4450,-79.15856158777106,34.55997363085931
961900,155,4004,-79.22709122645861,34.47313121088155
962001,155,3040,-79.3229858713245,34.71766264455659
962002,155,2729,-79.36455928663672,34.643782592993475
970100,073,4117,-76.6122945068287,36.420307343715876
970100,113,2996,-83.38555681939859,35.28184670967442
970100,117,3749,-76.91951661310004,35.80237900735954
970100,153,3213,-79.62463096668903,35.04680991575445
970101,031,863,-76.36334173797104,34.89292093119155
970101,055,4462,-75.74123152437481,36.140925537665304
970101,077,4918,-78.61398895800811,36.474672681473116
970101,111,2058,-82.081447510051035,35.786052612051186
970101,163,1734,-78.1867730508391,34.98647964592549
970102,031,2293,-76.49785302922747,34.89841465270979
970102,055,3606,-75.71804514493743,36.07294717350952
970102,077,3131,-78.72585171026508,36.38754332930477
970102,111,3264,-81.97675069487933,35.82664527569678
970102,163,4555,-78.2671245295633,35.13459047087726
970103,031,2689,-76.54790909793279,34.750123369902816
970104,093,4622,-79.19674447221288,35.02500734240814
970105,093,5511,-79.11118918828785,35.04000244191123
970106,093,6500,-79.09070314717906,35.01120627467009
970107,093,7622,-79.15180083093101,35.003750388438526
970108,093,5264,-79.07148557861302,34.97323820981376
970109,093,3428,-79.14299512189568,34.98012577813695
970200,009,2497,-81.54290122082296,36.52779378336085
970200,031,1127,-76.55944766617702,34.69895242143561
970200,055,5056,-75.68012060667515,36.037198524066554
970200,073,3476,-76.71631527891064,36.46804217723731
970200,077,4327,-78.57269194023223,36.3535368870823
970200,111,4993,-81.9314134063196,35.70659924711709
970200,113,4167,-83.5613914834296,35.20453818604741
970200,117,4168,-77.07690659248402,35.81872722905317
970200,153,4319,-79.8163864798925,35.10406759606204
970201,093,4129,-79.36079370385387,35.03962579837828
970201,163,1154,-78.36418961954652,35.24876132438432
970202,093,3991,-79.31026430450865,34.93790387787834
970202,163,5143,-78.4002447622476,35.18247926275189
970300,009,2390,-81.65542681140575,36.47173564220071
970300,073,2885,-76.84219762852258,36.45969499770158
970300,077,3724,-78.63861004204198,36.28066690169421
970300,093,4758,-79.22419259870239,34.98460526741057
970300,111,3090,-82.00595765476672,35.70563187311517
970300,117,3790,-77.08906849496859,35.87205925777444
970300,153,4486,-79.7959333517107,34.97791966073686
970301,031,4689,-76.65504017637025,34.809158126235836
970301,055,4024,-75.70713885641918,36.00984693256879
970302,055,3098,-75.66464428298458,36.003561929306485
970302,113,4416,-83.4292954150895,35.18902745697465
970302,163,4906,-78.57562402286585,35.110438533864794
970303,113,2126,-83.38058907055922,35.209121862146226
970303,163,2227,-78.58941308157024,35.19261428163976
970304,031,2247,-76.63607445129028,34.71954891883679
970304,113,2187,-83.37532987930605,35.1794984186551
970304,163,4071,-78.5443012558914,35.251174725411296
970305,031,1682,-76.66274420344557,34.7279513053701
970400,009,4360,-81.53718537653722,36.410637519615946
970400,055,3182,-75.60033917998348,35.89556396213869
970400,077,4059,-78.58393814399528,36.30097947606425
970400,111,2569,-81.99259032275026,35.683790908814245
970400,113,4331,-83.28412489481852,35.1919988033337
970400,117,2239,-77.26449663926536,35.94799567897496
970400,153,4088,-79.72996414239432,34.95770391870569
970401,031,1834,-76.75341687563595,34.72854786063926
970401,093,3507,-79.14427049916902,34.920669949234295
970401,163,1833,-78.59416445157355,34.984984812665026
970402,031,1412,-76.724391814081,34.724985548004824
970402,093,2742,-79.22787229939091,34.89306167071497
970402,163,2801,-78.52191440487148,34.972396296914745
970403,031,1079,-76.7374047404586,34.72211516463558
970500,077,3787,-78.56201204048928,36.243317411830155
970500,111,3877,-82.00425862684804,35.658224529540014
970500,117,5272,-77.10920845376087,35.77845540420657
970500,153,2335,-79.76472651269427,34.94473069902098
970501,009,3511,-81.43372975241982,36.395059971280034
970501,031,2619,-76.80731263934656,34.75115855096955
970501,055,1161,-75.8277902688494,35.769594705826854
970501,113,1604,-83.21937445458266,35.09585331191777
970501,163,1189,-78.50575793663528,35.01170465371892
970502,009,3007,-81.47058512023274,36.45238748023619
970502,031,2083,-76.74561960437879,34.74618353693818
970502,055,4272,-75.56088793631248,35.299208181973555
970502,113,1882,-83.21134306110818,35.02652285372531
970502,163,4198,-78.4498719197082,35.02754420329406
970503,031,2074,-76.74970108333581,34.734858445156675
970504,031,2053,-76.71887014630963,34.74370275302739
970600,111,3464,-82.06035826385656,35.663921288061225
970600,113,6343,-83.33287212393411,35.08450440975072
970600,117,2813,-77.25581283893601,35.826171960022485
970600,153,3990,-79.72997319795833,34.92506733985125
970600,163,4640,-78.34879932936818,35.02866828518531
970601,031,1139,-76.9234298480975,34.72343977205712
970601,055,6394,-75.6815985301347,35.9132082697121
970601,077,6305,-78.60216637668772,36.163625933666175
970602,031,1159,-76.87002258553973,34.730206992903426
970602,055,1660,-75.64413093823163,35.85618246523334
970603,031,1568,-76.86077371952922,34.74328732451393
970604,077,3946,-78.62202541439686,36.095901351540036
970605,077,5351,-78.57289293896947,36.072407663772786
970606,031,3471,-76.81495973975548,34.733066560783094
970606,077,2239,-78.68660002211456,36.12154236483834
970607,077,4945,-78.72429673537404,36.1026102911768
970700,111,4089,-82.18116105163793,35.683208897445475
970700,113,6962,-83.46006461323931,35.069575189619684
970700,153,2789,-79.76472466444393,34.916317869471634
970701,009,3356,-81.56757716945874,36.34179992371226
970701,031,1127,-76.90391899273753,34.745917749588216
970701,077,5437,-78.74068822467325,36.244371761409454
970701,163,1807,-78.31614009550026,35.012067676606534
970702,009,2527,-81.46029411377711,36.306673922462835
970702,031,3708,-76.90683546736675,34.79962613039258
970702,077,2462,-78.74574410526104,36.140652144623054
970702,163,4624,-78.27919826284426,35.024280075775465
970703,031,5068,-76.86278840569358,34.79239932233542
970703,077,4329,-78.77661778362932,36.11292622000921
970704,031,2244,-76.77393144955883,34.81185117437405
970704,077,2032,-78.79302689496522,36.15730273825212
970800,111,4381,-82.18734580036627,35.587447339167845
970800,153,4981,-79.825962692544607,34.85742709491622
970801,009,2146,-81.33487764765462,36.3990840061471
970801,031,3005,-77.11391023775843,34.75777831921397
970801,163,2073,-78.32799315143507,34.982086354259764
970802,009,2783,-81.40237212723005,36.51193601143537
970802,163,4513,-78.30827347000351,34.937814481227484
970804,031,3979,-77.00646004070867,34.71888839481536
970805,031,1698,-77.01502707145852,34.774252616772465
970806,031,3752,-77.07255563705488,34.69249141653431
970900,153,5050,-79.73566188828211,34.879030927873416
970900,163,2976,-78.40970234153404,34.83470705130274
970902,111,5026,-82.05446584452471,35.58093116171839
970903,031,1092,-76.98691858080872,34.672151166327104
970903,111,4704,-81.92118063397525,35.59601803329646
970904,031,2757,-77.06030361381893,34.65963859378795
970904,111,3063,-81.870503803796,35.63853349182672
971000,153,3730,-79.66183209777567,34.941384499057904
971001,163,2471,-78.25986815151136,34.8515109137255
971002,163,1226,-78.22682282988211,34.742911572735096
971003,031,1777,-76.83661287227794,34.69509712388447
971003,163,895,-78.25857994907177,34.65387989460109
971100,153,3965,-79.65807404115199,34.874069509158375
971103,031,1398,-76.7360907791912,34.70065764455367
980000,007,1366,-80.18184262143154,34.99024317087326
980000,091,1215,-76.95912678811109,36.405067041690444
980100,051,427,-79.07058989683384,35.129199516890935
980100,063,9,-78.87423033238875,35.892676055055645
980100,087,9,-83.13949538573556,35.65336939012476
980100,093,8,-79.30868672341859,35.12466155525223
980100,129,2,-77.90279042855963,34.269123686877315
980100,183,2,-78.78233678653118,35.870808601113595
980200,051,200,-78.93677282982993,35.17385637466404
980200,119,6,-80.92113444891477,35.10356747252315
980200,173,5,-83.91939064852004,35.468908090030915
980300,119,57,-80.84130972807596,35.21831640833829
