county,block,pop,lat,long
075,1025,58,-83.9269211710347,35.31122142711485
077,1025,481,-78.6557656311104,36.33906351758143
079,1025,134,-77.74368850069123,35.492167646618
081,1025,3164,-79.76679004800029,36.09593644101246
083,1025,216,-77.7616542563884,36.37103832215362
085,1025,448,-78.85202129437675,35.377318856184964
087,1025,545,-82.97638135566046,35.504705173493896
089,1025,943,-82.41920774835195,35.311518098720235
091,1025,302,-76.89609585511863,36.33832125146972
093,1025,114,-79.13421459020141,34.969468159765086
097,1025,1061,-80.85402616519366,35.86036706073049
099,1025,172,-83.17075565231194,35.36166747323071
101,1025,346,-78.27077496667873,35.581267875738654
103,1025,37,-77.42902966615301,35.11920692505382
105,1025,935,-79.11352534401885,35.49828387707328
107,1025,263,-77.67366071390187,35.07667861237991
109,1025,275,-81.27360348924437,35.48396109515781
111,1025,281,-82.01566660768853,35.61294927578532
113,1025,283,-83.28307973114309,35.124786735671385
115,1025,271,-82.55290792584852,35.88239571304541
117,1025,52,-77.23686402517396,35.84125492596013
119,1025,4131,-80.94155000913611,35.16105993423403
121,1025,282,-82.08703696182936,35.94528398492276
123,1025,181,-79.82683444085468,35.39145196864193
125,1025,660,-79.54094484201592,35.26889299703344
127,1025,384,-78.04814040176508,36.01897745558079
129,1025,1146,-77.88645322686914,34.26643721856531
131,1025,108,-77.41501528992409,36.436053119092186
133,1025,612,-77.53989681015814,34.64596475210796
135,1025,403,-79.22474928520911,36.07063241868179
137,1025,62,-76.82561077902282,35.10844292637525
139,1025,153,-76.32495833663012,36.250050353616814
141,1025,456,-78.07738634154569,34.43875620875708
143,1025,41,-76.4513015284792,36.29823141957914
145,1025,273,-78.96611751425755,36.33592509761602
147,1025,492,-77.3356539228575,35.599699902348696
149,1025,104,-82.13235729019856,35.29050118180386
151,1025,797,-79.8014234743288,35.69568971031095
153,1025,319,-79.74499693635124,35.1190920962627
155,1025,620,-79.07401135863982,34.642263180053895
157,1025,329,-79.8200395959777,36.376106102261616
159,1025,589,-80.55613076311681,35.659290259654675
161,1025,565,-81.9164460544777,35.40623404710195
163,1025,446,-78.3518897362867,35.016806256127296
165,1025,112,-79.4462864388433,34.803873475084515
167,1025,884,-80.36109702759559,35.25229048523447
169,1025,209,-80.26922864844839,36.47564651149038
171,1025,353,-80.74700230694243,36.3383342130906
173,1025,335,-83.30071419710212,35.494488201384776
175,1025,182,-82.68677304050928,35.227534536403425
179,1025,1581,-80.50071719037302,35.036025693936466
181,1025,301,-78.43165034589488,36.36166634112868
183,1025,4243,-78.68286007375445,35.80770408619173
185,1025,237,-78.15623007776149,36.446495894498696
187,1025,129,-76.75732908620336,35.84911203136612
189,1025,275,-81.69033647425444,36.23747938381606
191,1025,855,-77.96588528170298,35.399494196632766
193,1025,298,-80.93084179919572,36.2179541488655
195,1025,314,-77.84994134184025,35.6582967143508
197,1025,358,-80.68394799660014,36.20263842420813
199,1025,46,-82.29399630812783,35.87091227549775
001,1026,1165,-79.45078710822747,36.061616538659244
003,1026,77,-81.10968975389099,35.96643640066818
005,1026,76,-81.1182021745862,36.533209306178804
007,1026,147,-80.10730439662177,35.00608826203028
009,1026,84,-81.60119410903327,36.50496984199048
011,1026,37,-81.97143056639656,35.949243145298055
013,1026,377,-76.97107032026098,35.429530241933065
015,1026,6,-77.23753375185387,36.206681533613356
017,1026,341,-78.69757630520968,34.59186624887552
019,1026,491,-78.21170676664444,34.054510760535976
021,1026,1579,-82.432918778232,35.54640718001156
023,1026,356,-81.5818961527416,35.71648935699785
025,1026,938,-80.60162796006477,35.32829053555045
027,1026,352,-81.5846905100632,36.000738177914144
029,1026,413,-76.16352366208481,36.301655697954054
031,1026,534,-76.7642527063382,34.789488830505526
033,1026,100,-79.21271678326674,36.37632142376247
035,1026,1844,-81.18915671958575,35.65461081401405
037,1026,504,-79.36641941629708,35.75767691584323
039,1026,366,-84.17299614193516,35.03599723521212
041,1026,6,-76.64520406596938,36.26406446677242
043,1026,72,-83.79773388970452,35.02791112283052
045,1026,410,-81.510355442811,35.308493792076575
047,1026,98,-78.76415281124524,34.32706010689897
049,1026,331,-77.1461782090375,35.23171883495459
051,1026,972,-78.90332220090518,35.09316905862229
053,1026,114,-76.09192103427749,36.47805033151946
055,1026,284,-75.6733581745384,35.95782944160677
057,1026,542,-80.2529121820927,35.82569284429604
059,1026,645,-80.53455133955566,35.93620878415469
061,1026,217,-77.93306211723097,34.85540357225471
063,1026,642,-78.85541777656367,35.95947601194366
065,1026,212,-77.72083558629029,35.87155610351163
067,1026,1606,-80.33704607301652,36.16655125089569
069,1026,1716,-78.3779102330173,36.065818743734766
071,1026,954,-81.25990463819473,35.32627684728419
073,1026,27,-76.72441098778599,36.513455925409055
075,1026,155,-83.8025530185184,35.34783004857594
077,1026,334,-78.68919810503881,36.16360218071085
079,1026,81,-77.6475934875357,35.471032913921555
081,1026,2444,-79.85836148612277,36.044555651842465
083,1026,352,-77.70210749815794,36.27046411371401
085,1026,1127,-78.97551241365935,35.32898974752845
087,1026,388,-82.91702362626648,35.54540083277683
089,1026,697,-82.49507920669437,35.32914829786947
091,1026,476,-76.95650855520637,36.42101356746611
093,1026,95,-79.08372603611845,34.97236027701214
095,1026,6,-76.00280934319274,35.49359819477072
097,1026,1690,-80.93486510474217,35.81921943757674
099,1026,93,-83.10371032039194,35.15168580450953
101,1026,644,-78.30891680744229,35.579382147813455
103,1026,81,-77.46700351232698,35.18053193012523
105,1026,530,-79.18908893658526,35.47689594477413
107,1026,446,-77.66219264323924,35.17491067446273
109,1026,399,-81.21907926600105,35.4715139067359
111,1026,376,-81.98457701116726,35.7053476728392
113,1026,430,-83.36191833009842,35.1520438937197
115,1026,111,-82.80697317893123,35.90063553277646
117,1026,179,-76.9098367303702,35.818826646772365
119,1026,3922,-80.83386923573127,35.356106477476345
121,1026,198,-82.12894476396748,35.98515007066106
123,1026,161,-79.81057149762938,35.45749997361825
125,1026,606,-79.50746633330635,35.34796795089022
127,1026,939,-78.02973757781942,35.91154717218337
129,1026,836,-77.88421281050891,34.29310398972067
131,1026,73,-77.22493904165619,36.44636118837438
133,1026,1113,-77.61257314149644,34.71166639093389
135,1026,396,-79.16651285970086,36.1448288957544
137,1026,57,-76.83419870821432,35.12832401421945
139,1026,395,-76.39102153415595,36.351618607410806
141,1026,687,-77.82124793063868,34.42820029913133
143,1026,13,-76.39090910547972,36.08443453928073
145,1026,313,-78.91549052119075,36.44851767930234
147,1026,1408,-77.44141360509403,35.60108339539955
149,1026,40,-82.13235519121208,35.29623739869103
151,1026,1225,-79.83765255346344,35.758642353401996
153,1026,205,-79.61726142011032,35.04175615198386
155,1026,1348,-79.01181404675705,34.64909911894519
157,1026,389,-79.85083859018982,36.40949261810188
159,1026,821,-80.41328453256133,35.61348939797236
161,1026,443,-81.89251269178945,35.351719948271715
163,1026,551,-78.45775792086599,35.10765213142017
165,1026,181,-79.47819098710495,34.793947553620995
167,1026,534,-80.31767770785571,35.36759958180172
169,1026,241,-80.25148861988403,36.42305152668544
171,1026,342,-80.67544991688622,36.39699097093949
173,1026,15,-83.29790668134511,35.50221269713509
175,1026,862,-82.8420874879761,35.13540510945106
179,1026,986,-80.54248277266566,35.05827891109753
181,1026,198,-78.33678715330863,36.40044251179214
183,1026,5551,-78.67376665313077,35.86321269833678
185,1026,243,-78.15261603737589,36.421339358523724
187,1026,31,-76.71812906616194,35.87362829652867
189,1026,281,-81.64093415728163,36.203874193661505
191,1026,729,-78.03522368836242,35.316823290548875
193,1026,510,-81.16305435623451,36.249964908148684
195,1026,245,-77.83315564629896,35.73089013201915
197,1026,89,-80.69590411053868,36.24462384147496
199,1026,16,-82.3915184411234,35.916492081412834
001,1027,913,-79.46513894247,35.960248391332804
003,1027,60,-81.20532225953218,35.97302457985017
005,1027,22,-81.32588418833721,36.564656805002095
007,1027,286,-80.21439721626177,34.98111583942283
009,1027,135,-81.49983229230921,36.49446959573289
011,1027,71,-81.92538372378682,36.120872047615734
013,1027,55,-76.67523092934039,35.3107498980716
015,1027,14,-77.17479116736983,36.16228358245998
017,1027,133,-78.43712406430775,34.48288876219933
019,1027,800,-78.1515075298047,34.097541404030466
021,1027,1515,-82.28967390096778,35.51071744996987
023,1027,381,-81.76963991801523,35.892540195863724
025,1027,1684,-80.55088304116923,35.38597507799191
027,1027,407,-81.48502314589939,35.83139532293318
031,1027,779,-76.92616784120983,34.767288397519955
033,1027,181,-79.23865174180025,36.383914702282105
035,1027,887,-81.14113857490331,35.6534065702035
037,1027,154,-79.10124938865613,35.71571091026932
039,1027,62,-84.03463971372597,35.08886130922751
041,1027,201,-76.58094250322759,36.12432614907681
043,1027,114,-83.96521150701287,35.008927649617405
045,1027,625,-81.56783087480767,35.34381792207152
047,1027,286,-78.67131572392711,34.20620802597852
049,1027,279,-77.10644437636539,35.252015995287174
051,1027,885,-78.94239504073919,35.11525664788044
053,1027,128,-75.86556156568311,36.458880492000254
055,1027,241,-75.69174970346259,36.025648987952586
057,1027,943,-80.22974424636753,35.85362982739085
059,1027,236,-80.48474926742333,35.904496476721704
061,1027,484,-77.92558517090795,34.9527174592418
063,1027,620,-78.87393822479112,36.033754306517444
065,1027,178,-77.67262134577014,35.806992448081715
067,1027,1141,-80.25444229831443,36.11076654735939
069,1027,824,-78.28149258907384,36.04052348916554
071,1027,451,-81.25314136294446,35.25998106529187
073,1027,12,-76.65847257061517,36.53015117670482
075,1027,17,-83.79575903062731,35.345048360334346
077,1027,270,-78.67731129048987,36.344085561518774
079,1027,131,-77.56800893295623,35.440731970516055
081,1027,2405,-79.85704132806282,36.043665487627656
083,1027,180,-77.72988700524489,36.29720704088144
085,1027,881,-78.83484077028915,35.349498992493
087,1027,703,-82.89123732286559,35.55598322676821
089,1027,593,-82.47757982310564,35.35479700248012
091,1027,71,-76.96740081426107,36.3206071658182
093,1027,289,-79.17752418760843,34.94872738057782
095,1027,105,-76.0154252550914,35.503732907837396
097,1027,1201,-80.96763994912389,35.819325547298476
099,1027,131,-83.13339186906488,35.31684369160124
101,1027,621,-78.2634040544249,35.57497121271989
103,1027,101,-77.43711127502363,35.16732792500747
105,1027,523,-79.23300791386416,35.467887611826406
107,1027,239,-77.69409720102355,35.09210072358722
109,1027,321,-81.109129870872,35.48722744308517
111,1027,250,-82.03600086371621,35.65909722457458
113,1027,242,-83.3178418005275,35.17598237948856
115,1027,250,-82.74303997006153,35.87716584485814
117,1027,64,-77.0561902894064,35.86241981897791
119,1027,3021,-80.79655391766254,35.239939611592966
121,1027,248,-82.10714008422961,35.91394293063989
123,1027,170,-79.80858639625271,35.39976773399248
125,1027,574,-79.55271976250452,35.23743443030525
127,1027,319,-78.0390249372964,35.97715516664056
129,1027,480,-77.8646641263208,34.238895271882406
131,1027,211,-77.41113145710126,36.44636342938835
133,1027,787,-77.2013890140429,34.71799725692936
135,1027,565,-79.16130162173528,36.13482196560492
137,1027,76,-76.89698341947035,35.05800874078081
139,1027,276,-76.39272624018629,36.38646894159331
141,1027,1364,-78.06391302822256,34.439704971110835
143,1027,53,-76.53368416338486,36.11786248551514
145,1027,158,-79.11875841900503,36.270493047276965
147,1027,1227,-77.27297605953999,35.599863518259696
149,1027,104,-82.14787411149096,35.28148650101776
151,1027,880,-79.87725563728105,35.72972188260312
153,1027,125,-79.73139617037485,35.06377257034767
155,1027,999,-79.1041263573494,34.64048258606912
157,1027,572,-79.87418357663456,36.374860836412886
159,1027,824,-80.54175129746817,35.606137331162586
161,1027,532,-81.85575271499827,35.42110603869615
163,1027,432,-78.39700025045352,35.064298494561505
165,1027,193,-79.53287955031256,34.845100867050185
167,1027,431,-80.30427955577517,35.35566844959536
169,1027,841,-80.23437138796746,36.44242008730252
171,1027,295,-80.79683773278214,36.38980662806397
173,1027,91,-83.52131708742729,35.385486285185365
175,1027,160,-82.96705520554696,35.13607969406173
179,1027,1108,-80.4704557729706,35.07550119096589
181,1027,357,-78.38105989381849,36.304289171124054
183,1027,5071,-78.64876945681236,35.69802229766667
185,1027,140,-78.0886260348735,36.44789818922041
187,1027,119,-76.77797860742453,35.83814512032995
189,1027,189,-81.73036013455888,36.23408087615126
191,1027,691,-77.97076134358373,35.2201083660402
193,1027,306,-81.11289980168026,36.17533185926106
195,1027,242,-77.81500697420229,35.70359554649483
197,1027,395,-80.66749187105776,36.24153233957592
199,1027,275,-82.19771263875049,35.9216603238209
001,1028,1158,-79.42566555104536,35.974299496865434
003,1028,40,-81.12836112089677,35.95856780808638
005,1028,81,-81.02401990619218,36.53120244746859
007,1028,72,-80.25280454086815,34.965228331607314
009,1028,58,-81.54306694942905,36.47417131876582
011,1028,298,-81.85998613699839,36.11703542009979
013,1028,586,-76.82125561966103,35.54290698546761
015,1028,156,-77.01507131585412,36.104128861995605
017,1028,215,-78.41275503651607,34.66041301528988
019,1028,670,-78.13131540528263,34.0506568756167
021,1028,2070,-82.41022340106613,35.54281415772254
023,1028,460,-81.77057149864193,35.86456715779027
025,1028,1043,-80.52623954549165,35.35342166880796
027,1028,208,-81.62833318198771,35.93193844946078
029,1028,125,-76.32947914800378,36.43124905158504
031,1028,235,-76.4866581031415,34.85433430847173
033,1028,91,-79.25640648262905,36.43891106687629
035,1028,946,-81.3413626476535,35.639628707749004
037,1028,257,-79.32095220998535,35.706606186987784
039,1028,186,-84.02630159946511,35.15356561103278
041,1028,107,-76.61167921021818,36.213041303249646
043,1028,66,-83.89370139396148,35.04222625949307
045,1028,598,-81.50595124549623,35.29902442041895
047,1028,250,-78.69461405118375,34.25989153413535
049,1028,246,-77.11300323051326,35.18554794058883
051,1028,1326,-78.84297799106861,35.08363225655639
053,1028,62,-76.06720741034823,36.3627143966984
055,1028,132,-75.66319593600133,35.96114170159416
057,1028,1578,-80.27053561996917,35.78090711792734
059,1028,211,-80.51401185915648,35.85584485246934
061,1028,273,-77.85527622838771,34.87101626883088
063,1028,286,-78.89504193242905,36.11418200131227
065,1028,359,-77.71172649672211,35.871329922669396
067,1028,1005,-80.23293605815506,36.10146710164709
069,1028,273,-78.33172316805711,36.074046892968624
071,1028,987,-81.18044569787992,35.302694766403846
073,1028,1,-76.63799288527795,36.51452719654128
075,1028,8,-83.8730878724462,35.324028128281995
077,1028,188,-78.70273260273456,36.25611526570422
079,1028,102,-77.7293141226561,35.51978270796367
081,1028,2369,-79.75860906155727,36.08016428645569
083,1028,200,-77.62084832194465,36.21666839864541
085,1028,926,-78.86367954370621,35.34153256839887
087,1028,312,-82.93830936264591,35.70716997054115
089,1028,665,-82.44377292593526,35.36119585943462
091,1028,144,-76.98882922223733,36.385310507424016
093,1028,45,-79.25781059853072,34.969959926351834
095,1028,50,-75.99942388214458,35.50262494991292
097,1028,2337,-80.86353086409545,35.80540733442373
099,1028,57,-83.09235805667859,35.34939915955732
101,1028,549,-78.31065766594342,35.481386514014154
105,1028,350,-79.1447228440993,35.49821268954044
107,1028,551,-77.62090126408624,35.240256122514076
109,1028,232,-81.20563912305688,35.51117286288743
111,1028,169,-82.0720605521914,35.68952958067554
113,1028,349,-83.34113745591813,35.28333043709101
115,1028,468,-82.63007426593633,35.877232427578036
117,1028,300,-77.05578545021888,35.8542004330854
119,1028,3200,-80.88473491905056,35.26750703065021
121,1028,47,-82.1113060730745,35.92837140785232
123,1028,229,-79.91758997498384,35.345840723124255
125,1028,639,-79.52340656512528,35.31950660375766
127,1028,368,-77.95427535118726,36.0359066382768
129,1028,897,-77.87503963516966,34.25451937948119
131,1028,130,-77.26232686371173,36.39809873260306
