alpha,beta,gamma,pop_dif
13.8,0.9,1.8,0.8659488063608658
13.8,0.9,1.9000000000000001,0.6541904365467945
13.8,0.9,2,0.7090901633945095
13.8,0.9,2.1,0.6805009032535012
13.8,0.9,2.2,0.36420728374819894
13.8,0.9,2.3000000000000003,0.5859706048960897
13.8,0.9,2.4000000000000004,0.6802665505653519
13.8,0.9,2.5,0.5563361977846036
13.9,0.9,0,0.8841617099764542
13.9,0.9,0.1,0.8990287701533058
13.9,0.9,0.2,0.8295844944781114
13.9,0.9,0.30000000000000004,0.8892158520488896
13.9,0.9,0.4,0.8966319911220982
13.9,0.9,0.5,0.9080289437832558
13.9,0.9,0.6000000000000001,0.837243647040612
13.9,0.9,0.7000000000000001,0.7886720810041135
13.9,0.9,0.8,0.6974997512190267
13.9,0.9,0.9,0.8801762080699301
13.9,0.9,1,0.7641377359485648
13.9,0.9,1.1,0.7509296101412909
13.9,0.9,1.2000000000000002,0.7284925643851594
13.9,0.9,1.3,0.8422457405866252
13.9,0.9,1.4000000000000001,0.6953543257107576
13.9,0.9,1.5,0.8689283956299663
13.9,0.9,1.6,0.8041408627113605
13.9,0.9,1.7000000000000002,0.726592737744003
13.9,0.9,1.8,0.6001972739919011
13.9,0.9,1.9000000000000001,0.8277057973438097
13.9,0.9,2,0.7495234263490148
13.9,0.9,2.1,0.9088202310851311
13.9,0.9,2.2,0.5097009496071476
13.9,0.9,2.3000000000000003,0.759565800544832
13.9,0.9,2.4000000000000004,0.6610484571986978
13.9,0.9,2.5,0.4713741546318204
14,0.9,0,0.7112951850721794
14,0.9,0.1,0.821796992481203
14,0.9,0.2,0.18780795770657424
14,0.9,0.30000000000000004,0.6460747810582621
14,0.9,0.4,0.836430491709457
14,0.9,0.5,0.8018435747116249
14,0.9,0.6000000000000001,0.8461617014838816
14,0.9,0.7000000000000001,0.8899018259729462
14,0.9,0.8,0.8164989610226057
14,0.9,0.9,0.8606388181738378
14,0.9,1,0.7888333674135333
14,0.9,1.1,0.8624310055954225
14,0.9,1.2000000000000002,0.6232436465419764
14,0.9,1.3,0.8368071352569627
14,0.9,1.4000000000000001,0.7985956662642181
14,0.9,1.5,0.8572046677294654
14,0.9,1.6,0.7333629103815439
14,0.9,1.7000000000000002,0.8480681860384506
14,0.9,1.8,0.7580930183334277
14,0.9,1.9000000000000001,0.8409873789332667
14,0.9,2,0.6509025693009474
14,0.9,2.1,0.7223577521361103
14,0.9,2.2,0.33793926249576733
14,0.9,2.3000000000000003,0.5128376584603871
14,0.9,2.4000000000000004,0.6873066149358543
14,0.9,2.5,0.3642505284119692
14.1,0.9,0,0.20342036736079017
14.1,0.9,0.1,0.8752446851811265
14.1,0.9,0.2,0.8788424210781387
14.1,0.9,0.30000000000000004,0.8472576927868444
14.1,0.9,0.4,0.8709030699910489
14.1,0.9,0.5,0.8986628480509149
14.1,0.9,0.6000000000000001,0.5216974857293845
14.1,0.9,0.7000000000000001,0.8446743606755978
14.1,0.9,0.8,0.7666139964028411
14.1,0.9,0.9,0.859056568983058
14.1,0.9,1,0.6811398426053545
14.1,0.9,1.1,0.44560478094336115
14.1,0.9,1.2000000000000002,0.777720362021746
14.1,0.9,1.3,0.8881561726033466
14.1,0.9,1.4000000000000001,0.8034080981435865
14.1,0.9,1.5,0.8210076135455217
14.1,0.9,1.6,0.7533101608396641
14.1,0.9,1.7000000000000002,0.8596041233122006
14.1,0.9,1.8,0.7242647013315278
14.1,0.9,1.9000000000000001,0.8133841166236483
14.1,0.9,2,0.6663879497778711
14.1,0.9,2.1,0.6954537819830916
14.1,0.9,2.2,0.3481683704631211
14.1,0.9,2.3000000000000003,0.740879306346774
14.1,0.9,2.4000000000000004,0.6873066149358543
14.1,0.9,2.5,0.6862736491976859
14.2,0.9,0,0.5486457761050724
14.2,0.9,0.1,0.2569108336383726
14.2,0.9,0.2,0.8936268525814257
14.2,0.9,0.30000000000000004,0.8541027785521792
14.2,0.9,0.4,0.7352836827729663
14.2,0.9,0.5,0.6927769453192488
14.2,0.9,0.6000000000000001,0.8875995912107759
14.2,0.9,0.7000000000000001,0.8334672936510321
14.2,0.9,0.8,0.7527937145904846
14.2,0.9,0.9,0.839060171694681
14.2,0.9,1,0.8915326747902997
14.2,0.9,1.1,0.758685030428326
14.2,0.9,1.2000000000000002,0.8505637287110599
14.2,0.9,1.3,0.8536499080919702
14.2,0.9,1.4000000000000001,0.5111793560882832
14.2,0.9,1.5,0.8804106798391894
14.2,0.9,1.6,0.8045872462087
14.2,0.9,1.7000000000000002,0.6243745079147748
14.2,0.9,1.8,0.7644495239229789
14.2,0.9,1.9000000000000001,0.8071134341540399
14.2,0.9,2,0.6714446704745909
14.2,0.9,2.1,0.7628815192946132
14.2,0.9,2.2,0.816221307463959
14.2,0.9,2.3000000000000003,0.7419298875473171
14.2,0.9,2.4000000000000004,0.4527790203243721
14.2,0.9,2.5,0.23784604822082567
14.3,0.9,0,0.17077502978500075
14.3,0.9,0.1,0.8079374654088441
14.3,0.9,0.2,0.06307423652838698
14.3,0.9,0.30000000000000004,0.7671386880602308
14.3,0.9,0.4,0.882996420312514
14.3,0.9,0.5,0.8603136798482086
14.3,0.9,0.6000000000000001,0.852274819721408
14.3,0.9,0.7000000000000001,0.7753676377534233
14.3,0.9,0.8,0.8777157277495788
14.3,0.9,0.9,0.8481786886558322
14.3,0.9,1,0.7721197964038784
14.3,0.9,1.1,0.8160012661635245
14.3,0.9,1.2000000000000002,0.8156473980772349
14.3,0.9,1.3,0.8847965176993179
14.3,0.9,1.4000000000000001,0.8788046866979013
14.3,0.9,1.5,0.7956687382315925
14.3,0.9,1.6,0.5875603127816161
14.3,0.9,1.7000000000000002,0.8554877468503927
14.3,0.9,1.8,0.833758714001767
14.3,0.9,1.9000000000000001,0.7165084933324586
14.3,0.9,2,0.8123523472619597
14.3,0.9,2.1,0.6421961991662155
14.3,0.9,2.2,0.3126386203327221
14.3,0.9,2.3000000000000003,0.6134526371081805
14.3,0.9,2.4000000000000004,0.6819129413573678
14.3,0.9,2.5,0.5869203146778804
14.4,0.9,0,0.27302911187079865
14.4,0.9,0.1,0.9185859036203916
14.4,0.9,0.2,0.14272351140475575
14.4,0.9,0.30000000000000004,0.559567223506906
14.4,0.9,0.4,0.8982335938607325
14.4,0.9,0.5,0.9355444532640218
14.4,0.9,0.6000000000000001,0.8533052382726677
14.4,0.9,0.7000000000000001,0.9046378543485035
14.4,0.9,0.8,0.832266026119266
14.4,0.9,0.9,0.8641138689988112
14.4,0.9,1,0.7435988602698739
14.4,0.9,1.1,0.846557652911911
14.4,0.9,1.2000000000000002,0.8530482159166063
14.4,0.9,1.3,0.7018943629874448
14.4,0.9,1.4000000000000001,0.6840551552420115
14.4,0.9,1.5,0.7538144840797111
14.4,0.9,1.6,0.3381935110272049
14.4,0.9,1.7000000000000002,0.4808834435581121
14.4,0.9,1.8,0.8458423765010418
14.4,0.9,1.9000000000000001,0.5561292503495008
14.4,0.9,2,0.7969613963407681
14.4,0.9,2.1,0.7529829654411461
14.4,0.9,2.2,0.8219684088033904
14.4,0.9,2.3000000000000003,0.6000940853410841
14.4,0.9,2.4000000000000004,0.49642748914880797
14.4,0.9,2.5,0.6539438529067242
14.5,0.9,0,0.853007289946261
14.5,0.9,0.1,0.7862117924092714
14.5,0.9,0.2,0.13610010286204532
14.5,0.9,0.30000000000000004,0.8794534695366839
14.5,0.9,0.4,0.8834003760498482
14.5,0.9,0.5,0.8837182356415717
14.5,0.9,0.6000000000000001,0.8949395009141972
14.5,0.9,0.7000000000000001,0.8419217562736665
14.5,0.9,0.8,0.8410107876384295
14.5,0.9,0.9,0.7852867246605387
14.5,0.9,1,0.7461241993462692
14.5,0.9,1.1,0.6941448760302181
14.5,0.9,1.2000000000000002,0.45298679059795105
14.5,0.9,1.3,0.8666824221416942
14.5,0.9,1.4000000000000001,0.5429839543611372
14.5,0.9,1.5,0.7690931231567124
14.5,0.9,1.6,0.7155589082979197
14.5,0.9,1.7000000000000002,0.6648447241165379
14.5,0.9,1.8,0.749770796555121
14.5,0.9,1.9000000000000001,0.7126818102008923
14.5,0.9,2,0.8010427289791454
14.5,0.9,2.1,0.5086488019282575
14.5,0.9,2.2,0.7319898458794105
14.5,0.9,2.3000000000000003,0.5715970234017763
14.5,0.9,2.4000000000000004,0.44149207145865127
14.5,0.9,2.5,0.4657046820203271
14.6,0.9,0,0.2763552283165574
14.6,0.9,0.1,0.8609167504983153
14.6,0.9,0.2,0.7605403748730492
14.6,0.9,0.30000000000000004,0.18967457594640508
14.6,0.9,0.4,0.8468654840975268
14.6,0.9,0.5,0.8923230257851392
14.6,0.9,0.6000000000000001,0.8864031160113822
14.6,0.9,0.7000000000000001,0.866093878386948
14.6,0.9,0.8,0.8855021403369633
14.6,0.9,0.9,0.31407731136758205
14.6,0.9,1,0.727609324662928
14.6,0.9,1.1,0.7414591617894284
14.6,0.9,1.2000000000000002,0.7636198180721816
14.6,0.9,1.3,0.8636377625700628
14.6,0.9,1.4000000000000001,0.6673570255128547
14.6,0.9,1.5,0.8910546088788979
14.6,0.9,1.6,0.6672144648303716
14.6,0.9,1.7000000000000002,0.6499791964398777
14.6,0.9,1.8,0.6503645969931116
14.6,0.9,1.9000000000000001,0.7296046555618609
14.6,0.9,2,0.8096973087293935
14.6,0.9,2.1,0.4510537887115727
14.6,0.9,2.2,0.7050334069154036
14.6,0.9,2.3000000000000003,0.616917538715095
14.6,0.9,2.4000000000000004,0.8172160104580392
14.6,0.9,2.5,0.6633703904796661
14.7,0.9,0,0.2104771258593833
-1,-1,NA,-1
14.7,0.9,0.2,0.8122376642803184
14.7,0.9,0.30000000000000004,0.837686182437049
14.7,0.9,0.4,0.8524065158242892
14.7,0.9,0.5,0.8578019995259855
14.7,0.9,0.6000000000000001,0.7983242869024668
14.7,0.9,0.7000000000000001,0.8735067173485329
14.7,0.9,0.8,0.8976433502683656
14.7,0.9,0.9,0.90818151900971
14.7,0.9,1,0.8091694004121521
14.7,0.9,1.1,0.9037002292699118
14.7,0.9,1.2000000000000002,0.8797668741250442
14.7,0.9,1.3,0.6461963761633202
14.7,0.9,1.4000000000000001,0.5720485575777803
14.7,0.9,1.5,0.823988988528878
14.7,0.9,1.6,0.8353600733655585
14.7,0.9,1.7000000000000002,0.5651977200909601
14.7,0.9,1.8,0.8317662997287925
14.7,0.9,1.9000000000000001,0.5405468626960526
14.7,0.9,2,0.8885928562414528
14.7,0.9,2.1,0.6712678347399166
14.7,0.9,2.2,0.4713284649189934
14.7,0.9,2.3000000000000003,0.6576349516528159
14.7,0.9,2.4000000000000004,0.8106824186352595
14.7,0.9,2.5,0.6633703904796661
14.8,0.9,0,0.8761886950633605
14.8,0.9,0.1,0.8594134471612307
14.8,0.9,0.2,0.8846868541185106
14.8,0.9,0.30000000000000004,0.9039638712452285
14.8,0.9,0.4,0.8924957393438782
14.8,0.9,0.5,0.8544560294251755
14.8,0.9,0.6000000000000001,0.8421894903473949
14.8,0.9,0.7000000000000001,0.8189136390316132
14.8,0.9,0.8,0.8162601188715273
14.8,0.9,0.9,0.8068756617622552
14.8,0.9,1,0.8962663377405496
14.8,0.9,1.1,0.8301048238495613
14.8,0.9,1.2000000000000002,0.810851545765156
14.8,0.9,1.3,0.4431023106032835
14.8,0.9,1.4000000000000001,0.8549525463140804
14.8,0.9,1.5,0.6260012878928317
14.8,0.9,1.6,0.7453347150877141
14.8,0.9,1.7000000000000002,0.7431896548538146
14.8,0.9,1.8,0.38506064886314295
14.8,0.9,1.9000000000000001,0.7198122009276392
14.8,0.9,2,0.8630466666580822
14.8,0.9,2.1,0.5539158201529357
14.8,0.9,2.2,0.30440904151936704
14.8,0.9,2.3000000000000003,0.7286425440762953
14.8,0.9,2.4000000000000004,0.7125866299640621
14.8,0.9,2.5,0.5427310287533823
14.9,0.9,0,0.3063901838332307
14.9,0.9,0.1,0.3147332170126613
14.9,0.9,0.2,0.8647809611675561
14.9,0.9,0.30000000000000004,0.2545650073820243
14.9,0.9,0.4,0.8807909758333107
14.9,0.9,0.5,0.46965825550963775
14.9,0.9,0.6000000000000001,0.8569047989827436
14.9,0.9,0.7000000000000001,0.3590589476205819
14.9,0.9,0.8,0.7269294592966643
14.9,0.9,0.9,0.8443691523185843
14.9,0.9,1,0.8935250398848205
14.9,0.9,1.1,0.894178660991412
14.9,0.9,1.2000000000000002,0.8028438272429483
14.9,0.9,1.3,0.6917807815905711
14.9,0.9,1.4000000000000001,0.7826694063823265
14.9,0.9,1.5,0.6871262898614671
14.9,0.9,1.6,0.7025436320754717
14.9,0.9,1.7000000000000002,0.6058602121796772
14.9,0.9,1.8,0.5730240677931108
14.9,0.9,1.9000000000000001,0.7058553158783083
14.9,0.9,2,0.8010205284560412
14.9,0.9,2.1,0.8088694886288287
14.9,0.9,2.2,0.4887728976179962
14.9,0.9,2.3000000000000003,0.772576275939776
14.9,0.9,2.4000000000000004,0.4800800593543489
14.9,0.9,2.5,0.6635785912232474
15,0.9,0,0.4193021382311774
-1,-1,NA,-1
15,0.9,0.2,0.5687070275118673
15,0.9,0.30000000000000004,0.16562181376185592
15,0.9,0.4,0.36146615775893026
15,0.9,0.5,0.44973460340055954
15,0.9,0.6000000000000001,0.9122905409673955
15,0.9,0.7000000000000001,0.7906617195931354
15,0.9,0.8,0.8247188493829312
15,0.9,0.9,0.7051571974624267
15,0.9,1,0.6242864236426211
15,0.9,1.1,0.536972453604209
15,0.9,1.2000000000000002,0.7588680702243245
15,0.9,1.3,0.6627374406810339
15,0.9,1.4000000000000001,0.8951623935954601
15,0.9,1.5,0.857846239000673
15,0.9,1.6,0.4640802429546912
15,0.9,1.7000000000000002,0.5756775735217055
15,0.9,1.8,0.6311448402452364
15,0.9,1.9000000000000001,0.8524899654329742
15,0.9,2,0.774507139604173
15,0.9,2.1,0.378908811097408
15,0.9,2.2,0.31035558814810194
15,0.9,2.3000000000000003,0.7967939527237514
15,0.9,2.4000000000000004,0.4154111303757712
15,0.9,2.5,0.7112640184379514
9.1,0.9,0,0.8775658176916321
9.1,0.9,0.1,0.8812166508635916
9.1,0.9,0.2,0.772832358421939
9.1,0.9,0.30000000000000004,0.8298266543065412
9.1,0.9,0.4,0.7742039209090414
9.1,0.9,0.5,0.8351264939004154
9.1,0.9,0.6000000000000001,0.851029368206751
9.1,0.9,0.7000000000000001,0.8757143828882031
9.1,0.9,0.8,0.8518606618683865
9.1,0.9,0.9,0.8326607394856036
9.1,0.9,1,0.7829011419151731
9.1,0.9,1.1,0.799190648718298
9.1,0.9,1.2000000000000002,0.5789070925814398
9.1,0.9,1.3,0.8370072923850742
9.1,0.9,1.4000000000000001,0.7708158071283291
9.1,0.9,1.5,0.773337590974434
9.1,0.9,1.6,0.7527239073322187
9.1,0.9,1.7000000000000002,0.7401844575065761
9.1,0.9,1.8,0.7580456077598401
9.1,0.9,1.9000000000000001,0.4836757138973205
9.1,0.9,2,0.6743403349913811
9.1,0.9,2.1,0.588507098756052
9.1,0.9,2.2,0.750109004552508
9.1,0.9,2.3000000000000003,0.6829780169006229
9.1,0.9,2.4000000000000004,0.7794057292443377
9.1,0.9,2.5,0.7815993742972595
9.2,0.9,0,0.8775349753492405
9.2,0.9,0.1,0.8530617330250856
9.2,0.9,0.2,0.8082685304414309
9.2,0.9,0.30000000000000004,0.811176455042103
9.2,0.9,0.4,0.8734461943655754
9.2,0.9,0.5,0.8143142300272174
9.2,0.9,0.6000000000000001,0.8589016874624315
9.2,0.9,0.7000000000000001,0.8937994998311266
9.2,0.9,0.8,0.7271577843311219
9.2,0.9,0.9,0.8448409062107017
9.2,0.9,1,0.8370404990247581
9.2,0.9,1.1,0.8461807194437114
9.2,0.9,1.2000000000000002,0.8261248280093828
9.2,0.9,1.3,0.7782615140182108
9.2,0.9,1.4000000000000001,0.22912174384851783
9.2,0.9,1.5,0.7682115098637756
9.2,0.9,1.6,0.7430397963137212
9.2,0.9,1.7000000000000002,0.7564986644988968
9.2,0.9,1.8,0.7449520594476856
9.2,0.9,1.9000000000000001,0.49048762279067554
9.2,0.9,2,0.87043110626327
9.2,0.9,2.1,0.7537365952510855
9.2,0.9,2.2,0.8117775668414619
9.2,0.9,2.3000000000000003,0.6396511159350586
9.2,0.9,2.4000000000000004,0.6829780169006229
9.2,0.9,2.5,0.7815993742972595
9.299999999999999,0.9,0,0.8855195186931669
9.299999999999999,0.9,0.1,0.8562739018802289
9.299999999999999,0.9,0.2,0.8835752690218288
9.299999999999999,0.9,0.30000000000000004,0.8396071101114944
9.299999999999999,0.9,0.4,0.7430221173650713
9.299999999999999,0.9,0.5,0.8348469689446882
9.299999999999999,0.9,0.6000000000000001,0.8431119004788182
9.299999999999999,0.9,0.7000000000000001,0.864470525275199
9.299999999999999,0.9,0.8,0.8686895911011528
9.299999999999999,0.9,0.9,0.8386849092494254
9.299999999999999,0.9,1,0.8631849200217614
9.299999999999999,0.9,1.1,0.7820771058853562
9.299999999999999,0.9,1.2000000000000002,0.6211711874251407
9.299999999999999,0.9,1.3,0.3467302758367916
9.299999999999999,0.9,1.4000000000000001,0.3223491436539348
9.299999999999999,0.9,1.5,0.7633045248729837
9.299999999999999,0.9,1.6,0.7430397963137212
9.299999999999999,0.9,1.7000000000000002,0.7808755463376337
9.299999999999999,0.9,1.8,0.7542042688489946
9.299999999999999,0.9,1.9000000000000001,0.5294702130991021
9.299999999999999,0.9,2,0.7199657598138739
9.299999999999999,0.9,2.1,0.7368037795862727
9.299999999999999,0.9,2.2,0.7989509849614336
9.299999999999999,0.9,2.3000000000000003,0.7160351184564667
9.299999999999999,0.9,2.4000000000000004,0.7238727802231735
9.299999999999999,0.9,2.5,0.7653195066666825
9.4,0.9,0,0.90078806913428
9.4,0.9,0.1,0.8762675929777642
9.4,0.9,0.2,0.8558803066376455
9.4,0.9,0.30000000000000004,0.8435675668775173
9.4,0.9,0.4,0.4550809076756145
9.4,0.9,0.5,0.8468989561831693
9.4,0.9,0.6000000000000001,0.5737805753673831
9.4,0.9,0.7000000000000001,0.8584815079956273
9.4,0.9,0.8,0.8887253758082606
9.4,0.9,0.9,0.7962230995079186
9.4,0.9,1,0.819881881202759
9.4,0.9,1.1,0.7662477656648709
9.4,0.9,1.2000000000000002,0.7760192654426123
9.4,0.9,1.3,0.8275182500330276
9.4,0.9,1.4000000000000001,0.43305901361137267
9.4,0.9,1.5,0.7562036895119066
9.4,0.9,1.6,0.7529196475446219
9.4,0.9,1.7000000000000002,0.763193065773937
9.4,0.9,1.8,0.7449520594476856
9.4,0.9,1.9000000000000001,0.6016286913888437
9.4,0.9,2,0.7475093496469238
9.4,0.9,2.1,0.7368037795862727
9.4,0.9,2.2,0.7989509849614336
9.4,0.9,2.3000000000000003,0.6123001793965399
9.4,0.9,2.4000000000000004,0.7238727802231735
9.4,0.9,2.5,0.7541251232737207
9.5,0.9,0,0.8720612574032004
9.5,0.9,0.1,0.8623285711965883
9.5,0.9,0.2,0.8337767643789769
9.5,0.9,0.30000000000000004,0.8389952327569052
9.5,0.9,0.4,0.8477466488640576
9.5,0.9,0.5,0.7946341670899251
9.5,0.9,0.6000000000000001,0.8550775045221687
9.5,0.9,0.7000000000000001,0.8121459604302198
9.5,0.9,0.8,0.7765844592249221
9.5,0.9,0.9,0.8587430740778255
9.5,0.9,1,0.770935065472754
9.5,0.9,1.1,0.8403291684878446
9.5,0.9,1.2000000000000002,0.7752450039327371
9.5,0.9,1.3,0.8326269260557021
9.5,0.9,1.4000000000000001,0.3227747119536355
9.5,0.9,1.5,0.7598566837389418
9.5,0.9,1.6,0.7973931663947879
9.5,0.9,1.7000000000000002,0.8335697276315773
9.5,0.9,1.8,0.7519199518921797
9.5,0.9,1.9000000000000001,0.5779726837076106
9.5,0.9,2,0.7653967368905913
9.5,0.9,2.1,0.8781406273396537
9.5,0.9,2.2,0.6574608418961819
9.5,0.9,2.3000000000000003,0.7396177993225206
9.5,0.9,2.4000000000000004,0.7252938314504906
9.5,0.9,2.5,0.7202947263393726
9.6,0.9,0,0.8748700975248364
9.6,0.9,0.1,0.8953075692267088
9.6,0.9,0.2,0.7540308393099683
9.6,0.9,0.30000000000000004,0.8992941051319848
9.6,0.9,0.4,0.8304498313273553
9.6,0.9,0.5,0.8222790681228213
9.6,0.9,0.6000000000000001,0.8384433287561506
9.6,0.9,0.7000000000000001,0.9119951854550061
9.6,0.9,0.8,0.8401116081122161
9.6,0.9,0.9,0.829971843225648
9.6,0.9,1,0.879667868758048
9.6,0.9,1.1,0.8075269979609411
9.6,0.9,1.2000000000000002,0.725063382057051
9.6,0.9,1.3,0.34855012950912884
9.6,0.9,1.4000000000000001,0.43754096028397577
9.6,0.9,1.5,0.7560625047316972
9.6,0.9,1.6,0.8045801393858173
9.6,0.9,1.7000000000000002,0.7759249013057293
9.6,0.9,1.8,0.7646717411413336
9.6,0.9,1.9000000000000001,0.5987266764781936
9.6,0.9,2,0.7653967368905913
9.6,0.9,2.1,0.7815456092085816
9.6,0.9,2.2,0.6413004958941466
9.6,0.9,2.3000000000000003,0.7347370465238617
9.6,0.9,2.4000000000000004,0.6787226999495941
9.6,0.9,2.5,0.770028439008053
9.7,0.9,0,0.8701639544764834
9.7,0.9,0.1,0.8698046720321378
9.7,0.9,0.2,0.8807083530432799
9.7,0.9,0.30000000000000004,0.8738659374099389
9.7,0.9,0.4,0.7896947426507475
9.7,0.9,0.5,0.8694336243906545
9.7,0.9,0.6000000000000001,0.8454416847899664
9.7,0.9,0.7000000000000001,0.5958341532040942
9.7,0.9,0.8,0.8471412277294353
9.7,0.9,0.9,0.8000333415687808
9.7,0.9,1,0.8912904545867898
9.7,0.9,1.1,0.8070015534448354
9.7,0.9,1.2000000000000002,0.6349164061831337
9.7,0.9,1.3,0.8905163304545208
9.7,0.9,1.4000000000000001,0.7898054310889243
9.7,0.9,1.5,0.7598566837389418
9.7,0.9,1.6,0.7749162368978257
9.7,0.9,1.7000000000000002,0.7809862656796073
9.7,0.9,1.8,0.7676736293676211
9.7,0.9,1.9000000000000001,0.5048229012114386
9.7,0.9,2,0.7399335354051784
9.7,0.9,2.1,0.7563529244322823
9.7,0.9,2.2,0.7368037795862727
9.7,0.9,2.3000000000000003,0.6205104061400428
9.7,0.9,2.4000000000000004,0.6748437952478415
9.7,0.9,2.5,0.7623386768184043
9.799999999999999,0.9,0,0.8775145503729814
9.799999999999999,0.9,0.1,0.85209945661123
9.799999999999999,0.9,0.2,0.8550588757157835
9.799999999999999,0.9,0.30000000000000004,0.8419671378613253
9.799999999999999,0.9,0.4,0.8182214732572273
9.799999999999999,0.9,0.5,0.8706399284710691
9.799999999999999,0.9,0.6000000000000001,0.8683556307182873
9.799999999999999,0.9,0.7000000000000001,0.8599522667203818
9.799999999999999,0.9,0.8,0.8789369309704617
9.799999999999999,0.9,0.9,0.8254631023402412
9.799999999999999,0.9,1,0.879667868758048
9.799999999999999,0.9,1.1,0.8231104880914891
9.799999999999999,0.9,1.2000000000000002,0.7972687641905694
9.799999999999999,0.9,1.3,0.8405814039317964
9.799999999999999,0.9,1.4000000000000001,0.6570107180288319
9.799999999999999,0.9,1.5,0.8036674798925673
9.799999999999999,0.9,1.6,0.6369424889064339
9.799999999999999,0.9,1.7000000000000002,0.7334633103070735
9.799999999999999,0.9,1.8,0.8083561977707475
9.799999999999999,0.9,1.9000000000000001,0.5866054797631444
9.799999999999999,0.9,2,0.744938302648427
9.799999999999999,0.9,2.1,0.7328844515781361
9.799999999999999,0.9,2.2,0.7501995921558207
9.799999999999999,0.9,2.3000000000000003,0.5084658290370073
9.799999999999999,0.9,2.4000000000000004,0.6769588446280909
9.799999999999999,0.9,2.5,0.7379789546875707
9.9,0.9,0,0.8395493459578048
9.9,0.9,0.1,0.8723066518292752
9.9,0.9,0.2,0.8796014872675512
9.9,0.9,0.30000000000000004,0.4445887490626898
9.9,0.9,0.4,0.9115147314044848
9.9,0.9,0.5,0.8293804136501765
9.9,0.9,0.6000000000000001,0.8615641511314924
9.9,0.9,0.7000000000000001,0.8183608754934663
9.9,0.9,0.8,0.8476866442889965
9.9,0.9,0.9,0.8093031062304437
9.9,0.9,1,0.833165496006564
9.9,0.9,1.1,0.85705223039768
9.9,0.9,1.2000000000000002,0.8059828750858552
9.9,0.9,1.3,0.8794323019006982
9.9,0.9,1.4000000000000001,0.6241533004223507
9.9,0.9,1.5,0.8111161038837682
9.9,0.9,1.6,0.8229896867558388
9.9,0.9,1.7000000000000002,0.7622845962826398
9.9,0.9,1.8,0.7504168026343113
9.9,0.9,1.9000000000000001,0.503674150503264
9.9,0.9,2,0.7553020368269311
9.9,0.9,2.1,0.7328844515781361
9.9,0.9,2.2,0.7406498656653838
9.9,0.9,2.3000000000000003,0.6056255139658866
9.9,0.9,2.4000000000000004,0.6254247375696831
9.9,0.9,2.5,0.5037678957462872
10,0.9,0,0.8584380297483385
10,0.9,0.1,0.8516599458103761
10,0.9,0.2,0.6287075047754995
10,0.9,0.30000000000000004,0.8732118022641068
10,0.9,0.4,0.8386644758658691
10,0.9,0.5,0.8166103050704926
10,0.9,0.6000000000000001,0.8662386520623643
10,0.9,0.7000000000000001,0.8521282076661667
10,0.9,0.8,0.8753791827149359
10,0.9,0.9,0.8442926968813657
10,0.9,1,0.8227273776672851
10,0.9,1.1,0.8051728619703665
10,0.9,1.2000000000000002,0.7816652670526655
10,0.9,1.3,0.7779455875713552
10,0.9,1.4000000000000001,0.8684467645229443
10,0.9,1.5,0.7402857123736568
10,0.9,1.6,0.598363485583511
10,0.9,1.7000000000000002,0.6488094313725256
10,0.9,1.8,0.7760542898691226
10,0.9,1.9000000000000001,0.5078857529891794
10,0.9,2,0.7288648004185068
10,0.9,2.1,0.786454245124339
10,0.9,2.2,0.7676300910191196
10,0.9,2.3000000000000003,0.6472799804841649
10,0.9,2.4000000000000004,0.6893481914217321
10,0.9,2.5,0.5011125156848385
10.1,0.9,0,0.8788955471203684
10.1,0.9,0.1,0.8535225676683255
10.1,0.9,0.2,0.8807585515775498
10.1,0.9,0.30000000000000004,0.8057605292632797
10.1,0.9,0.4,0.8700754560551768
10.1,0.9,0.5,0.8757253614763523
10.1,0.9,0.6000000000000001,0.784869111744731
10.1,0.9,0.7000000000000001,0.8447062404721166
10.1,0.9,0.8,0.8865623865416579
10.1,0.9,0.9,0.8434222309268039
10.1,0.9,1,0.8394741742263391
10.1,0.9,1.1,0.7663248181548195
10.1,0.9,1.2000000000000002,0.7384587707181469
10.1,0.9,1.3,0.670251376089228
10.1,0.9,1.4000000000000001,0.8762246308322408
10.1,0.9,1.5,0.7841401365290448
10.1,0.9,1.6,0.6121945120811414
10.1,0.9,1.7000000000000002,0.7334633103070735
10.1,0.9,1.8,0.8354321319090222
10.1,0.9,1.9000000000000001,0.48012417405639685
10.1,0.9,2,0.7193888148234021
10.1,0.9,2.1,0.8966174939300959
10.1,0.9,2.2,0.7470482265733439
10.1,0.9,2.3000000000000003,0.6483025780326523
10.1,0.9,2.4000000000000004,0.6602109068555705
10.1,0.9,2.5,0.7450318588474562
10.2,0.9,0,0.8423501247640882
10.2,0.9,0.1,0.8063354551297289
10.2,0.9,0.2,0.7115060226942813
10.2,0.9,0.30000000000000004,0.49308596947200645
10.2,0.9,0.4,0.8806477179766203
10.2,0.9,0.5,0.856392363582008
10.2,0.9,0.6000000000000001,0.8471740874764957
10.2,0.9,0.7000000000000001,0.8521486535657856
10.2,0.9,0.8,0.8058669193207492
10.2,0.9,0.9,0.8347318011204999
10.2,0.9,1,0.8643567323411108
10.2,0.9,1.1,0.8666912191843755
10.2,0.9,1.2000000000000002,0.8119198166952558
10.2,0.9,1.3,0.8456697553031146
10.2,0.9,1.4000000000000001,0.7689200164054613
10.2,0.9,1.5,0.7532594731275053
