tract_new,county,pop100,intptlat,intptlon,tract
035109801,035,2147,41.489249792857144,-81.65487402857143,109801
035110901,035,2495,41.45908707659574,-81.66075810212766,110901
035111202,035,1120,41.53128661132075,-81.64114784339623,111202
035111401,035,1043,41.53727095,-81.6259487076923,111401
035111700,035,1041,41.525608053846156,-81.63663725384615,111700
035112100,035,1649,41.516230436,-81.643286756,112100
035112200,035,935,41.51766346428571,-81.62950809642857,112200
035112301,035,1115,41.508299946875,-81.647445821875,112301
035114501,035,923,41.47864715865385,-81.62473386442308,114501
035114600,035,828,41.47588536774194,-81.6465023967742,114600
035114800,035,2144,41.479897414999996,-81.637612975,114800
035115400,035,1957,41.452440583333335,-81.64346033333334,115400
035115700,035,1303,41.44456638571428,-81.6442617952381,115700
035115800,035,2648,41.44869853888889,-81.63418437222222,115800
035115900,035,3635,41.43821420909091,-81.62359097818182,115900
035116300,035,1351,41.54480243333333,-81.60437001428572,116300
035116400,035,2445,41.532504028125,-81.620786290625,116400
035116500,035,1810,41.534280275,-81.61124906785714,116500
035116600,035,1823,41.53415652380952,-81.60222091904762,116600
035116700,035,1271,41.545995425,-81.596796609375,116700
035116800,035,2267,41.53642438809524,-81.59521588809524,116800
035116900,035,1336,41.54775124444444,-81.58237387037038,116900
035117101,035,2188,41.571046707142855,-81.57976721785714,117101
035117102,035,996,41.56383151290323,-81.58481559354838,117102
035117201,035,3113,41.58066315789473,-81.5682624631579,117201
035117203,035,1757,41.5721576,-81.56972120666667,117203
035117300,035,1852,41.553050047727275,-81.58474016363637,117300
035117400,035,1270,41.56001475357143,-81.57173468571429,117400
035117500,035,2462,41.55559552727273,-81.56810207878787,117500
035117600,035,2956,41.57875688947368,-81.55748555263158,117600
035117700,035,4736,41.586417472,-81.54820410266666,117700
035117800,035,1878,41.569621707317076,-81.5505458804878,117800
035117900,035,2169,41.55085398148148,-81.55923773333333,117900
035118101,035,1509,41.5248133,-81.62008067027027,118101
035118200,035,1684,41.5252108,-81.61119943793103,118200
035118301,035,2239,41.519002297368424,-81.61116839210527,118301
035118602,035,1786,41.5155616,-81.62073448421053,118602
035118800,035,3596,41.506993064285716,-81.60061445476191,118800
035118900,035,1453,41.50599451428572,-81.6243534452381,118900
035119401,035,2021,41.48819891764706,-81.59782484117648,119401
035119402,035,1554,41.480921168421055,-81.5992361631579,119402
035119501,035,2485,41.48283277586207,-81.58910025172413,119501
035119502,035,1819,41.482772125,-81.59325544166667,119502
035119600,035,2136,41.47703619714286,-81.60828054857143,119600
035119701,035,1830,41.47497782,-81.58838222333334,119701
035119702,035,1710,41.47525094444445,-81.59696727777778,119702
035119800,035,2491,41.469026971794875,-81.59396476923077,119800
035119900,035,2043,41.467755885,-81.579211225,119900
035120200,035,1869,41.47613883636364,-81.61701685909091,120200
035120400,035,1975,41.46348443448276,-81.61748397586207,120400
035120500,035,1834,41.4639944,-81.611163465625,120500
035120600,035,2113,41.461602451351354,-81.60328930540541,120600
035120701,035,1326,41.463565045833334,-81.59251280416667,120701
035120702,035,1644,41.45894144827586,-81.5923135275862,120702
035120801,035,2090,41.45907944166667,-81.57500336666666,120801
035120802,035,1838,41.458568275,-81.58145359166667,120802
035121100,035,1799,41.45377357142857,-81.59738084571428,121100
035121200,035,1390,41.453197432,-81.587395452,121200
035121300,035,1769,41.445924636363635,-81.61244320909091,121300
035121401,035,1452,41.44805739565217,-81.59279544782609,121401
035121403,035,2456,41.44238630666667,-81.59016824888889,121403
035121500,035,2634,41.44896746571428,-81.57872243999999,121500
035121700,035,3613,41.45359728163265,-81.56431817142857,121700
035121800,035,1662,41.45400753333333,-81.55066534583334,121800
035121900,035,1261,41.44559481578948,-81.56846143157895,121900
