tract_new,county,pop100,intptlat,intptlon,tract
015030100,015,4787,39.421865,-75.9026232,030100
015030200,015,5289,39.5039356,-75.8216075,030200
015030400,015,4956,39.6081745,-75.8372909,030400
015030501,015,4282,39.6585504,-75.8806095,030501
015030503,015,5866,39.6210604,-75.8565829,030503
015030505,015,3936,39.5912101,-75.8114823,030505
015030507,015,3702,39.6238432,-75.8001492,030507
015030508,015,4399,39.610429,-75.8076095,030508
015030601,015,3703,39.6972837,-75.8760343,030601
015030602,015,5168,39.6921633,-75.8050262,030602
015030700,015,5345,39.6847436,-75.9770277,030700
015030903,015,5607,39.5953446,-75.9005683,030903
015030904,015,7103,39.5117314,-75.9618791,030904
015030905,015,2703,39.6334469,-75.9990085,030905
015030907,015,4376,39.5551453,-76.0071096,030907
015030908,015,6239,39.6112111,-75.9672915,030908
015031201,015,6125,39.6206763,-76.1069006,031201
015031202,015,5610,39.5699941,-76.0569606,031202
015031301,015,3378,39.6612743,-76.0700549,031301
015031302,015,7178,39.6973752,-76.0790146,031302
015031400,015,3973,39.6933286,-76.1659565,031400
017850101,017,7030,38.6619481,-77.0984582,850101
017850102,017,2374,38.5951955,-77.093736,850102
017850201,017,972,38.5657919,-77.201418,850201
017850202,017,4647,38.6004992,-77.1451872,850202
017850300,017,1956,38.5530041,-77.1569782,850300
017850400,017,3559,38.4504408,-77.2060697,850400
017850500,017,2775,38.4724635,-77.0902045,850500
017850600,017,4546,38.5266341,-77.0933062,850600
017850706,017,5638,38.6412926,-76.9455906,850706
017850708,017,5281,38.6477177,-76.9353838,850708
017850709,017,7566,38.644537,-76.9006667,850709
017850710,017,5578,38.6268451,-76.9571932,850710
017850711,017,5739,38.6269699,-76.9384389,850711
017850712,017,6117,38.5984332,-77.0367885,850712
017850713,017,9599,38.6280827,-76.9892567,850713
017850801,017,4548,38.6500734,-76.8593942,850801
017850802,017,5937,38.6195583,-76.8560416,850802
017850901,017,5761,38.6119042,-76.9093737,850901
017850902,017,5433,38.5956661,-76.9254057,850902
017850904,017,13090,38.5547766,-76.8970548,850904
017850905,017,4312,38.6020694,-76.885086,850905
017850906,017,4750,38.5985749,-76.8969636,850906
017851001,017,3507,38.5327926,-76.9997715,851001
017851003,017,4438,38.5160231,-76.9506454,851003
017851004,017,5953,38.5540556,-76.9605345,851004
017851100,017,2849,38.4594916,-76.9740673,851100
017851200,017,4675,38.3348487,-76.909535,851200
017851301,017,4900,38.4480974,-76.8729416,851301
017851302,017,4407,38.5203189,-76.8591522,851302
017851401,017,3218,38.579955,-76.7707538,851401
017851402,017,3445,38.531775,-76.7237164,851402
017851403,017,1847,38.5955599,-76.808432,851403
017851501,017,4630,38.6117566,-76.9375292,851501
017851502,017,5540,38.6012971,-76.9687207,851502
019970100,019,2653,38.5600597,-75.7977605,970100
019970200,019,5666,38.6455822,-75.8698959,970200
019970300,019,4577,38.5679194,-75.9440334,970300
019970400,019,3337,38.5704697,-76.0650829,970400
019970500,019,4106,38.5718366,-76.0923067,970500
019970600,019,5232,38.5577702,-76.0969661,970600
019970702,019,3862,38.5767742,-76.1841561,970702
019970804,019,1788,38.4426483,-76.216291,970804
019970900,019,1310,38.3445398,-76.0240614,970900
021740200,021,5027,39.4923785,-77.3629588,740200
021750100,021,1651,39.4209637,-77.4094197,750100
021750200,021,1686,39.4157363,-77.4090222,750200
021750300,021,1728,39.4109494,-77.4158102,750300
021750504,021,6012,39.4246793,-77.4394695,750504
021750505,021,7660,39.4109536,-77.4433531,750505
021750506,021,4321,39.4140488,-77.4637271,750506
021750507,021,4271,39.4266123,-77.4664381,750507
021750508,021,5056,39.424136,-77.453806,750508
021750600,021,2756,39.4194962,-77.4228616,750600
021750701,021,5623,39.4551284,-77.4078207,750701
021750702,021,3822,39.4326934,-77.4203868,750702
021750801,021,2883,39.4324126,-77.4071631,750801
021750802,021,6055,39.455722,-77.3880023,750802
021750804,021,2441,39.4257211,-77.3950189,750804
021750805,021,4914,39.446551,-77.3726272,750805
021751001,021,2076,39.3798137,-77.4408029,751001
021751002,021,5297,39.3835628,-77.4300066,751002
021751003,021,5920,39.3871801,-77.396194,751003
021751004,021,5749,39.3961113,-77.4700084,751004
021751201,021,5702,39.4521276,-77.4266399,751201
021751202,021,6654,39.4525529,-77.4463886,751202
021751203,021,2424,39.4461141,-77.4725942,751203
021751301,021,4752,39.5006996,-77.4670894,751301
021751302,021,3166,39.5407408,-77.4364911,751302
021751600,021,3023,39.5383021,-77.2206287,751600
021751701,021,2463,39.457718,-77.3239141,751701
021751702,021,3782,39.4723055,-77.2091951,751702
021751801,021,5417,39.4104487,-77.2648269,751801
021751802,021,3823,39.4201331,-77.1883485,751802
021751902,021,6005,39.4050409,-77.3398797,751902
021751903,021,6485,39.3607925,-77.2391448,751903
021751904,021,4606,39.3781197,-77.3459482,751904
021751905,021,3755,39.4073122,-77.3038764,751905
021751906,021,2521,39.4012357,-77.2967749,751906
021752001,021,4815,39.3816577,-77.1772797,752001
021752101,021,3661,39.3101667,-77.2805758,752101
021752102,021,6881,39.33305,-77.2867811,752102
021752201,021,2399,39.2908367,-77.3971148,752201
